,Location,latitude,longitude
10618,400 5TH ST NE,38.0313409,-78.4777507
10619,400 10TH STREET NW,38.0374187,-78.4922108
10620,1900 WERTLAND ST,38.035093,-78.4997163
10621,110 E JEFFERSON ST,38.0322038,-78.48142920000001
10622,507 E WATER ST,38.0291792,-78.47870669999999
10623,3 UNIVERSITY AVE,38.0367289,-78.50338289999999
10624,703 PROSPECT AVE,38.0246926,-78.49507260000001
10625,727 PROSPECT AVE,38.023632,-78.495447
10626,1223 COLEMAN CT,38.0392223,-78.45885
10627,310 MAIN ST E,38.0299368,-78.47970099999999
10628,210 BRANDON AVE,38.0316582,-78.5037794
10629,306 11TH STREET NW,38.0362668,-78.4946176
10630,2434 JEFFERSON PARK AVE,38.0209017,-78.5140371
10631,379 6TH STREET SW,38.0275681,-78.49102909999999
10632,1053 GRADY AVE,38.0390114,-78.4926644
10633,308 MONTE VISTA AVE,38.0124465,-78.5145919
10634,110 5TH STREET SE,38.0293386,-78.4786677
10635,620 PARK LN E,38.0355255,-78.47517979999999
10636,822 ESTES ST,38.0305852,-78.492843
10637,834 EARLY ST,38.0199871,-78.4830983
10638,832 ESTES ST,38.030491,-78.492794
10639,108 15TH ST CIR NW,38.0350987,-78.49971769999999
10640,335 6TH STREET SW,38.0281238,-78.49066669999999
10641,432 15TH STREET NW,38.0391077,-78.4977694
10642,2004 WERTLAND ST,38.035093,-78.4997163
10643,1302 PRESTON AVE,38.0432788,-78.49352999999999
10644,428 5TH ST SW,38.02705,-78.489852
10645,510 RIDGE ST,38.0266346,-78.4871596
10646,218 MONTE VISTA AVE,38.0150879,-78.5140593
10647,240 E JEFFERSON ST,38.0316383,-78.47950569999999
10648,211 E HIGH ST,38.0328627,-78.47916819999999
10649,223 4TH ST NW,38.029353,-78.4875862
10650,1940 BLUE RIDGE RD,38.0526815,-78.4929086
10651,1904 EMMET ST N,38.0598635,-78.4916702
10652,1304 PRESTON AVE,38.0429249,-78.493009
10653,1329 MAIN ST W,38.0338987,-78.49906829999999
10654,1534 GORDON AVE,38.0394721,-78.4987375
10655,1811 UNIVERSITY WAY,38.0413166,-78.5019767
10656,800 RAYMOND AVE,38.023491,-78.5127038
10657,1223 JONES ST,38.0288571,-78.4990127
10658,1703 JEFFERSON PARK AVE,38.031234,-78.508501
10659,823 CABELL AVE,38.0431329,-78.49515029999999
10660,220 MAIN ST W,38.030915,-78.482798
10661,110 PRESTON AVE,38.031839,-78.4832802
10662,1331 W MAIN ST,38.0340254,-78.49918989999999
10663,1004 GLENDALE RD,38.0434805,-78.46567019999999
10664,100 8TH STREET NW,38.0317143,-78.49082489999999
10665,109 SOUTH ST E,38.0293416,-78.4821223
10666,100 PARK PL,38.0345246,-78.4779744
10667,100 PARK LN E,38.0356627,-78.47462689999999
10668,300 PARK PLAZA,38.0340526,-78.4779131
10669,801 DRUID AVE,38.0190388,-78.4805001
10670,710 PALATINE AVE,38.0168435,-78.4834747
10671,1107 FORREST ST,38.0401097,-78.4839631
10672,811 MONTICELLO AVE,38.0234653,-78.4766707
10673,100 DRUID AVE,38.0182746,-78.4793401
10674,508 13TH STREET NW,38.039311,-78.4952835
10675,228 DOUGLAS AVE,38.02479750000001,-78.4747726
10676,710 ORANGEDALE AVE,38.024133,-78.495514
10677,230 WERTLAND ST,38.0344728,-78.4970338
10678,1020 KEYSTONE PL,38.0147757,-78.4715339
10679,1738 AZALEA ST,38.0168686,-78.5094495
10680,400 SOUTH ST E,38.02813250000001,-78.4783356
10681,501 5TH STREET SE,38.0294987,-78.4786627
10682,918 RAINIER RD,38.02058299999999,-78.50802800000001
10683,498 4TH STREET SE,38.02797959999999,-78.4803216
10684,1521 RUTLEDGE AVE,38.0465692,-78.4853394
10685,0425 RUGBY AVE,38.0402558,-78.5013484
10686,1629 MASON LN,38.04738529999999,-78.4894681
10687,117 WESTWOOD CIR,38.0431721,-78.4817211
10688,1516 OXFORD RD,38.0470192,-78.4849398
10689,1607 OAKLEAF LN,38.0516909,-78.48391869999999
10690,1504 RUTLEDGE AVE,38.0460295,-78.4840075
10691,204 SOUTH ST W,38.0294573,-78.48325659999999
10692,300 RUGBY RD,38.0404857,-78.50088
10693,1415 WESTWOOD RD,38.0444431,-78.4804446
10694,1631 MADISON LN,38.0375684,-78.5017127
10695,1605 OAKLEAF LN,38.0517142,-78.48374110000002
10696,1612 DELMAR DR,38.0505883,-78.4843183
10697,1604 GREENLEAF LN,38.0501571,-78.48449579999999
10698,810 CABELL AVE,38.042378,-78.495897
10699,32 UNIVERSITY AVE,38.0367289,-78.50338289999999
10700,700 WERTLAND ST,38.0339165,-78.4942511
10701,1210 UNIVERSITY CIR,38.043123,-78.5031863
10702,1880 UNIVERSITY AVE,38.0365826,-78.50294439999999
10703,110 FORREST ST,38.0383099,-78.4854874
10704,209 14TH STREET NW,38.0353692,-78.4990401
10705,1334 RUGBY AVE,38.0447142,-78.4797845
10706,916 HENRY AVE,38.0395664,-78.4879587
10707,100 HILLSDALE DR,38.0657808,-78.48542189999999
10708,210 8TH STREET NE,38.0304756,-78.4756606
10709,409 WATER ST E,38.0293642,-78.47914109999999
10710,411 MARKET ST E,38.0307959,-78.4781878
10711,717 MARKET ST E,38.0302207,-78.47616819999999
10712,200 JEANETTE LANCASTER WAY,38.0313667,-78.50147989999999
10713,200 BAINBRIDGE ST,38.0229955,-78.4733442
10714,1500 GENTRY LN,38.0550749,-78.484206
10715,90 BING LN,38.0206173,-78.5069621
10716,914 BING LN,38.020014,-78.507538
10717,920 RAINIER RD,38.020543,-78.50809
10718,916 RAINIER RD,38.0206469,-78.507932
10719,50 9TH ST SE,38.0286048,-78.4764831
10720,300 WATER ST LOT,38.0294439,-78.48038840000001
10721,100 4 ST NW,38.0306413,-78.4865744
10722,159 ZAN RD,38.0635451,-78.4885053
10723,230 ZAN RD,38.0667,-78.48671999999999
10724,234 ZAN RD,38.0634109,-78.485781
10725,165 ZAN RD,38.0635455,-78.4884972
10726, N PIEDMONT AVE,38.0272167,-78.51881259999999
10727,1157 EMMET ST N,38.0522236,-78.4997013
10728,311 7TH ST SW,38.0298608,-78.49048909999999
10729,104 GARRETT ST,38.02903269999999,-78.48380689999999
10730,1522 ROSA TER,38.018576,-78.486507
10731,2748 MCELROY DR,38.0136522,-78.5185419
10732,300 6 1/2 ST SW,38.0294764,-78.4903228
10733, MCCGUFFEY LOT,38.0322705,-78.48211880000001
10734, EVERGREEN AVE,38.03629859999999,-78.4736191
10735, FAIRWAY AVE,38.0280832,-78.4630543
10736, MARTIN ST,38.041004,-78.4611841
10737, ST GEORGE AVE,38.0390051,-78.46022909999999
10738, COLEMAN ST,38.0379488,-78.4594267
10739,1204 JEFFERSON ST E,38.02815349999999,-78.46868959999999
10740,1109 LITTLE HIGH ST,38.0305572,-78.4698885
10741,1139 MERIWETHER ST,38.0309749,-78.4682345
10742,2000 WERTLAND ST,38.035093,-78.4997163
10743,65 MINOR RD,38.03943,-78.51257919999999
10744,809 CONCORD AVE,38.0396294,-78.485295
10745, DRUID AVE,38.0182746,-78.4793401
10746, CARROLTON TERR,38.0275412,-78.51006149999999
10747,812 BOLLING AV,38.0222325,-78.4772035
10748, MONTRSOE AVE,38.0205918,-78.47765919999999
10749, NORTH BAKER ST,38.0274485,-78.5037006
10750, N BAKER ST,38.0274485,-78.5037006
10751, OXFORD PL,38.04806230000001,-78.4856976
10752, CRESTMONT AVE,38.0211103,-78.5111611
10753, CLEVELAND AVE,38.0189155,-78.5081884
10754,103 W WATER ST,38.0302476,-78.4818983
10755, STRATFORD CT,38.0255157,-78.5086212
10756, DAVID TER,38.0265122,-78.5071858
10757, BROAD AV,38.0252528,-78.5061379
10758, BROAD AVE,38.0252528,-78.5061379
10759,2101 JEFFERSON PARK AVE,38.026573,-78.513841
10760,2103 JEFFERSON PARK AVE,38.0262991,-78.5138228
10761, PRICE AVE,38.02722139999999,-78.5174589
10762,1964 THOMSON RD,38.037478,-78.5132768
10763,2310 CRESTMONT AVE,38.0213052,-78.5111709
10764,2317 CRESTMONT AVE,38.02117920000001,-78.5125059
10765,100 EMMET ST N,38.039893,-78.50639199999999
10766,202 ROBERTSON AVE,38.0242627,-78.5127722
10767,507 SHAMROCK RD,38.0233748,-78.5058037
10768,336 PARKWAY ST,38.0342444,-78.4766374
10769,1720 JEFFERSON PARK AV,38.0292279,-78.5088213
10770,218 W WATER ST,38.030266,-78.48363499999999
10771, ST CHARLES AVE,38.03858839999999,-78.4666593
10772,1331 MARKET ST E,38.0255632,-78.4647821
10773,907 10 1\2 ST NW,38.0397599,-78.49229609999999
10774,302 HARRIS RD,38.0157969,-78.5059369
10775,103 E WATER ST,38.0301522,-78.4816093
10776, CLARKE CT,38.0269705,-78.51543459999999
10777,108 JEFFERSON PARK AVE,38.0280212,-78.51062569999999
10778,915 MONTROSE AVE,38.0201903,-78.47635989999999
10779,1646 MERIDIAN ST,38.01379350000001,-78.4815213
10780,1604 BURNLEY AVE,38.042784,-78.497001
10781,2505 WESTERLY PL,38.0244096,-78.5208497
10782,413 12TH ST NW,38.03821629999999,-78.4952502
10783,102 LAUREL CIR,38.0241887,-78.5012318
10784,705 RAINIER RD,38.0196169,-78.507576
10785,416 W MAIN ST,38.0304142,-78.4872613
10786,701 E WATER ST,38.028887,-78.474846
10787,708 WEST DR,38.0348555,-78.48818059999999
10788,715 SHAMROCK RD,38.0204561,-78.5014537
10789,1720 CHERRY AVE,38.0198824,-78.5099094
10790,1305 NUNLEY ST,38.0274564,-78.50167569999999
10791,907 WEST ST,38.0367054,-78.490798
10792,1006 E JEFFERSON ST,38.0295384,-78.472375
10793,0 BARRACKS RD,38.0593611,-78.5067537
10794,1000 CHERRY ST,38.0264846,-78.4974462
10795,715 ELM ST,38.0275857,-78.4943069
10796,1050 JEFFERSON PARK AVE,38.0330888,-78.49834469999999
10797,12 12 1/2 STREET NW,38.03322319999999,-78.49752099999999
10798,932 E JEFFERSON ST,38.0300532,-78.473041
10799,1700 MICHIE DR,38.0588655,-78.4884153
10800,104 2ND ST NW,38.031248,-78.48197019999999
10801,217 17TH ST NW,38.03917939999999,-78.5006286
10802,222 SMITH ST,38.0409652,-78.45833089999999
10803,2314 PRESTON AVE,38.0422567,-78.4923299
10804,800 BING LN,38.019797,-78.5079784
10805,122 CARLTON AVE,38.0219282,-78.4684662
10806,739 GRAVES ST,38.0273757,-78.4750432
10807,616 MONTROSE AVE,38.0220065,-78.4812105
10808,400 MONTROSE AVE,38.0225278,-78.48234819999999
10809,233 4TH STREET SW,38.0288926,-78.48781439999999
10810,2702 ETON RD,38.0167643,-78.5169885
10811,1317 E MARKET ST,38.0259904,-78.4659033
10812,404 FAIRWAY AVE,38.0279647,-78.462251
10813,920 MONTICELLO RD,38.0232918,-78.47346399999999
10814,1657 OXFORD RD,38.0488618,-78.4911994
10815,1206 CHERRY AVE,38.0271455,-78.4997669
10816,1649 MULBERRY AVE,38.0221351,-78.5101979
10817,1531 BROAD AVE,38.0255276,-78.5061144
10818,1516 BROAD AVE,38.0249779,-78.5050935
10819,1203 CARLTON AVE,38.0232639,-78.47082089999999
10820,909 RAYMOND AVE,38.0184805,-78.4930195
10821,1017 RIDGE ST,38.0183645,-78.49515029999999
10822,188 BROOKWOOD DR,38.0173628,-78.49368539999999
10823,705 PALATINE AVE,38.0173916,-78.48365230000002
10824,1403 SHORT 18TH STREET,38.026913,-78.461974
10825,913 RIDGE ST,38.0195376,-78.4942181
10826,210 W MARKET ST,38.0317581,-78.4824889
10827,1009 SAINT CHARLES AVE,38.0421215,-78.463894
10828,1161 UNIVERSITY AVE,38.0344299,-78.5002224
10829,499 AVON ST,38.0259163,-78.4781055
10830,200 POPLAR ST,38.03376590000001,-78.4689017
10831,900 4TH STREET NE,38.0337733,-78.4774363
10832,300 12 1/2 STREET NW,38.0376578,-78.4953809
10833,1300 RIVERDALE DR,38.0349895,-78.4614555
10834,216 E SOUTH ST,38.029436,-78.483058
10835,808 16TH ST NW,38.0407333,-78.497982
10836,736 PROSPECT AVE,38.0237381,-78.4950484
10837,500 GROVE RD,38.0541533,-78.4778731
10838,415 MOSELEY DR,38.018179,-78.5081562
10839,1724 ALLIED ST,38.0408475,-78.4786354
10840,728 PIEDMONT AVE N,38.0272167,-78.51881259999999
10841,1000 JEFFERSON ST W,38.0298841,-78.4727482
10842,206 E JEFFERSON ST,38.0317366,-78.4797454
10843,401 12 1/2 STREET NW,38.0377417,-78.4955055
10844,348 10 1/2 STREET NW,38.0371144,-78.49328589999999
10845,9 MOBILE LN,38.0131783,-78.51539079999999
10846,114 2ND ST NE,38.030978,-78.48044670000002
10847,112 ELLIEWOOD AVE,38.0362488,-78.5004069
10848,1661 BRANDYWINE DR,38.0648426,-78.4795678
10849,1651 BRANDYWINE DR,38.063675,-78.4805445
10850,100 5TH ST NW,38.0323325,-78.4872042
10851,117 PIEDMONT AVE S,38.0271013,-78.5190499
10852,806 VILLAGE RD,38.0182301,-78.49998889999999
10853,928 RIVES ST,38.0167816,-78.47170899999999
10854,915 ANDERSON ST,38.0363501,-78.4913328
10855,68 UVIVERSITY WAY,38.0414022,-78.50158689999999
10856,1718 JEFFERSON PARK AVE,38.029221,-78.50880200000002
10857,100 OBSEVATORY AVE,38.0269556,-78.51367650000002
10858,330 6 1-2 ST SW,38.0283585,-78.49098719999999
10859,1700 TRAILRIDGE RD,38.0190977,-78.5062421
10860,807 ROCKLAND AVE,38.0174082,-78.4813437
10861,1217 HAZEL ST,38.0341348,-78.4652261
10862,725 CARGIL LN,38.0387449,-78.4726414
10863,1611 FOREST RIDGE RD,38.0223201,-78.49934739999999
10864, 12TH ST SE,38.037656,-78.4953819
10865,200 1ST ST SE,38.0300563,-78.4818725
10866,1700 WERTLAND ST,38.035093,-78.4997163
10867, 11TH ST NW,38.03785329999999,-78.4940809
10868,225 14TH STREET NW,38.0358898,-78.49885689999999
10869,600 S 1ST ST,38.0265072,-78.4837445
10870,200 TODD ST,38.024885,-78.513271
10871,208 7TH STREET SW,38.0304975,-78.48991199999999
10872, 7TH ST SE,38.0301838,-78.4901878
10873, MONTICELLO AVE,38.0240407,-78.4784655
10874,1300 15TH STREET NW,38.0408974,-78.49696519999999
10875,750 BELMONT AVE,38.02457890000001,-78.477925
10876,1835 UNIVERSITY AVE,38.0365826,-78.50294439999999
10877,1201 6TH STREET SE,38.0205516,-78.4838299
10878,1201 6TH STREET NE,38.0308332,-78.4772204
10879,1598 ROSE HILL DR,38.04942460000001,-78.48206069999999
10880, 6 ST SE,38.0227707,-78.4823846
10881,2415 JEFFERSON PARK AVE,38.0223032,-78.5152133
10882,825 ORANGEDALE AVE,38.020892,-78.4986629
10883,1320 RIVERDALE DR,38.0351625,-78.4611853
10884, S 1ST ST,38.0254385,-78.4845449
10885, BAILEY RD,38.0211504,-78.4963688
10886,100 SHAMROCK ST,38.0270334,-78.510696
10887,34 MONTICELLO RD,38.0205277,-78.4730438
10888,51 UNIVERSITY CIR,38.043823,-78.5031504
10889,419 17TH STREET NW,38.0401051,-78.5004328
10890,03 UNIVERSITY CIR,38.0427144,-78.5012426
10891,1000 GREEN ST,38.0167842,-78.4808784
10892,1459 RUGBY RD,38.05425810000001,-78.4887864
10893,1640 MASON LN,38.0471774,-78.49066669999999
10894,114 ELKHORN RD,38.02177349999999,-78.5007435
10895,1611 CEDAR HILL RD,38.0601561,-78.49824749999999
10896,915 ALTAVISTA AVE,38.018663,-78.47752539999999
10897,7 10TH ST NE,38.0285174,-78.47372969999999
10898,1802 YORKTOWN DR,38.0610546,-78.4750834
10899,416 ALTAMONT CIR,38.033779,-78.48125929999999
10900,418 ALTAMONT CIR,38.0337834,-78.4812572
10901,936 CHARLTON AVE,38.0395198,-78.4898563
10902,303 MAIN ST E,38.0303,-78.4798
10903, ALBERMARLE ST,38.0367866,-78.48546499999999
10904,1135 JEFFERSON PARK AVE,38.0326445,-78.4998657
10905,900B PROSPECT AVE,38.0197934,-78.49774339999999
10906, LEXINGTON AVK,38.0343013,-78.4719219
10907,602 PALATINE AVE,38.0178208,-78.4855169
10908,1953 THOMSON RD,38.0378894,-78.51263329999999
10909,1960 THOMSON RD,38.0374615,-78.5129776
10910,709 ANDERSON ST,38.034577,-78.4886697
10911, BELLEVIEW AVE,38.0378665,-78.4597948
10912, MCGRUFFY LOT,38.0293059,-78.47667810000002
10913, 1ST ST 1,38.0233274,-78.4856951
10914, STONEHENGE AVE,38.01865919999999,-78.4823571
10915, BOLLIHG AVE,38.022845,-78.4781072
10916, ROUGEMONT AVE,38.0154022,-78.48205999999999
10917,040 UNIVERSITY CIR,38.0423247,-78.5022527
10918,700 CHALRTON AVE,38.037645,-78.48573390000001
10919,1200 JHON ST,38.0365254,-78.49587199999999
10920,126 13TH ST NW,38.0336611,-78.4981782
10921,1922 THOMSON RD,38.0368198,-78.5099896
10922,1910 THOMSON RD,38.03650349999999,-78.5086395
10923,1120 E MARKET ST,38.0276024,-78.4709542
10924, ARBOR CIR,38.0290718,-78.4632175
10925, RAYMOND AVE,38.023491,-78.5127038
10926, GROVE SU,38.0323131,-78.4714667
10927, OXFORD ST,38.0473728,-78.4861249
10928,230 W MAIN ST,38.030946,-78.48309739999999
10929,207 WATER ST LOT,38.0299343,-78.4807308
10930,1605 CABELL AVE,38.0439341,-78.49273099999999
10931,200 7 1/2 ST NW,38.0274684,-78.49315299999999
10932,300 7 1/2 ST NW,38.0296536,-78.4913187
10933,207 E JEFFERSON ST,38.0320519,-78.4800291
10934,907 PAGE ST,38.0345378,-78.492398
10935,417 FAIRWAY AVE,38.0281683,-78.463894
10936,1220 COLEMAN CT,38.039201,-78.4582988
10937,1226 COLEMAN CT,38.0396618,-78.45883169999999
10938,1700 FENDALL AVE,38.0434655,-78.4983348
10939, WINE CELLAR CIR,38.0359071,-78.4773424
10940, ST. CHARLES AVE,38.03858839999999,-78.4666593
10941, ROBINSON PL,38.0219456,-78.4848473
10942, FENDALL AVE,38.0453489,-78.5003572
10943, PROSPECT AVE,38.0229134,-78.49568699999999
10944, ORANDEDALE AVE,38.0221036,-78.4973835
10945,700 ORANDEDALE AVE,38.0245863,-78.49540189999999
10946,1000 FOREST ST,38.0390217,-78.4847547
10947,435 RIVERSIDE AVE,38.026782,-78.456311
10948,156 CHANCELLOR ST,38.0378359,-78.5002975
10949,100 15TH ST SE,38.0350987,-78.49971769999999
10950,200 MCGUFFY LOT,38.0293059,-78.47667810000002
10951,1017 DRUID AVE,38.0171116,-78.4762822
10952,1601 CABELL AVE,38.0439024,-78.4929969
10953,400 GROVE AVE,38.0317988,-78.4697824
10954,300 MEADOWBROOK HEIGHTS RD,38.0589132,-78.4802141
10955,2300 PERRY DR,38.0362956,-78.47912509999999
10956,800 NORTHWOOD AVE,38.036542,-78.47527339999999
10957,200 KENT TERR,38.02762209999999,-78.5086993
10958,1200 ST GEORGE AVE,38.0396011,-78.46135559999999
10959, 6NH ST RAMP,38.0556794,-78.5028665
10960,200 ALBERMARLE ST,38.0367866,-78.48546499999999
10961, FRANKLIN ST,38.0201901,-78.4640587
10962, LINDEN ST,38.0230352,-78.4914687
10963, KEYSTONE PL,38.0147757,-78.4715339
10964,700 TUFTON AV,38.0220164,-78.4745588
10965,1002 LINDEN AVE,38.0140208,-78.4699995
10966,922 BING LN,38.0202689,-78.5073338
10967,000208 W SOUTH ST,38.029436,-78.483058
10968, 2NE ST SE,38.0265421,-78.48262629999999
10969,2727 HARRIS RD,38.0143496,-78.5000589
10970,1400 SADDLER ST,38.0293059,-78.47667810000002
10971, APPLE TREE LN,38.060519,-78.544884
10972,803 RIDGE ST,38.0224595,-78.49167659999999
10973,738 ORANGEDALE AVE,38.023018,-78.496376
10974, ORANGEDALE AVE,38.0221036,-78.4973835
10975,616 ALTAVISTA AVE,38.020745,-78.48289760000002
10976,2300 N BERKSHIRE RD,38.0625396,-78.4966228
10977,1600 RICKY RD,38.06046,-78.5020751
10978,100 THOMPSON DR,38.0293059,-78.47667810000002
10979,1500 OXFORD PL,38.0473978,-78.486119
10980,1108 PRESTON AVE,38.0445053,-78.49273099999999
10981,1600 WASHINGTON AV,38.027617,-78.5136709
10982,1400 ELLIEWOOD AVE,38.0362543,-78.5003474
10983,1600 ELLIEWOOD AVE,38.0362543,-78.5003474
10984,600 ST CHARLES AVE,38.0340124,-78.470709
10985,1886 UNIVERSITY CIR,38.0416841,-78.5018758
10986, DELL LANE,38.0444074,-78.4661153
10987, ELIZABETH AVE,38.0463824,-78.46212369999999
10988,2210 GREENBRIER DR,38.063252,-78.4692669
10989,700 ROCKLANE AVE,38.0179221,-78.48365230000002
10990,900 ROCKLANE AVE,38.0164703,-78.4804224
10991,1600 MERIDAN ST,38.0158881,-78.4810371
10992,10 10 1/2 ST NW,38.032737,-78.4952697
10993,800 DRIUD AVE,38.0186979,-78.4807665
10994,1000 DRIUD AVE,38.0172522,-78.47770299999999
10995,2000 SPOTSWOOD RD,38.0519924,-78.49498380000001
10996,1300 CHESAPEAKE AVE,38.0272532,-78.4666027
10997, WINSTON RD,38.0458279,-78.49917239999999
10998,101 W MAIN ST,38.030928,-78.4815455
10999,118 MADISON AVE,38.0420189,-78.4900238
11000,218 14TH ST NW,38.0349134,-78.49819939999999
11001, 10 1-2 ST NW,38.0361614,-78.4940215
11002, ROCK CREEK RD,38.0218905,-78.4992211
11003,806 RIDGE ST,38.0220454,-78.4914394
11004,815 CABELL AVE,38.0428635,-78.49572739999999
11005,2400 MILLMONT ST,38.05187919999999,-78.50334749999999
11006,216 E WATER ST,38.02946499999999,-78.48042099999999
11007,334 10 1/2 ST NW,38.0366784,-78.4935189
11008, 9TH ST SE,38.0286048,-78.4764831
11009, ROBERTSON AVE,38.0244553,-78.5118239
11010,111 W HIGH ST,38.033349,-78.480969
11011,216 WERTLAND ST,38.0344728,-78.4970338
11012,109 CHELSEA DR,38.029346,-78.511481
11013,1019 FOREST HILLS AVE,38.0255403,-78.4971479
11014,1305 MIDLAND ST,38.021145,-78.4683788
11015,2303 JEFFERSON PARK AVE,38.02397210000001,-78.51516889999999
11016,1600 ST ANNES RD,38.05606239999999,-78.48378679999999
11017,108 STRATFORD CT,38.0252951,-78.5084114
11018,223 4TH ST SW,38.0293221,-78.48751469999999
11019,1400 PRESTON AVE,38.0422567,-78.4923299
11020,1708 E JEFFERSON ST,38.0277268,-78.4665456
11021,100 N PIEDMONT RD,38.0259344,-78.518737
11022,205 W HIGH ST,38.0335939,-78.4816101
11023,199 CARROLLTON TER,38.0272376,-78.50999
11024,499 3RD ST NE,38.0340333,-78.4782227
11025,100 7NH ST SE,38.0293059,-78.47667810000002
11026,400 GROVE AV,38.0317988,-78.4697824
11027, LEXINGTUN AVE,38.0343013,-78.4719219
11028,1100 13TH ST NW,38.0403461,-78.4949038
11029,123 E WATER ST,38.0300169,-78.4812638
11030,600 10TH ST SW,38.0259038,-78.49594809999999
11031,132 CAMERON LN,38.0392655,-78.5106582
11032,1851 WAYSIDE PLACE,38.0445919,-78.5020751
11033,60 UNIVERSITY.WAY,38.0419063,-78.50132049999999
11034,201300 W MAIN ST,42.1034185,-88.3420033
11035,100 16TH ST NE,38.026503,-78.4657403
11036,1419 UNIVERSITY AVE,38.0344916,-78.5000888
11037,100 4 ST SE,38.0300673,-78.4792415
11038,200 SO FIRST.ST,38.029436,-78.483058
11039,500 16 NW,38.0398937,-78.4984642
11040,1108 GRADY AV,38.0391649,-78.4942181
11041,407 SPRING ST,38.02771980000001,-78.50021079999999
11042,612 9 TH ST SW,38.0259959,-78.49515029999999
11043,604 9 TH ST SW,38.0267625,-78.49506149999999
11044,760 ORANGEDALE AVE,38.0221609,-78.497026
11045,719 ORANGEDALE AVE,38.02410150000001,-78.4962157
11046,763 ORANGEDALE AVE,38.02226100000001,-78.49759499999999
11047,817 ORANGEDALE AVE,38.0212,-78.4984209
11048,816 PROSPECT AVE,38.020246,-78.4973119
11049,117 WELK PLACE,38.0162658,-78.50282969999999
11050,115 WELK PL,38.0164057,-78.5030073
11051,423 MOSLEY DR,38.0177838,-78.5070465
11052,417 MOSLEY DR,38.0180623,-78.5078011
11053,2520 WILLARD DR,38.0184182,-78.509754
11054,308 CLEVELAND AVE,38.019298,-78.50992800000002
11055,504 MOSLEY DR,38.015251,-78.50638
11056,114 SHASTA CT,38.0121998,-78.5100204
11057,328 CAMELIA DR,38.0107917,-78.5118845
11058,324 CAMELIA DR,38.0104025,-78.5116626
11059,909 COTTAGE LN,38.0460126,-78.4974587
11060,800 FENDALL AVE,38.0453489,-78.5003572
11061,102 MHNOR RD,38.0395109,-78.5115174
11062,103 S. PIEDMONT AVE,38.0255594,-78.51891309999999
11063,100 S. PIEDMONT AVE,38.0259068,-78.5187363
11064,2409 SUNSET RD,38.0221187,-78.51827949999999
